NS ID/Inst,Start Time,End Time,On Time [s],Eff Exp [s],Livetime [%],XC [S/C],YC [S/C]
"nu80513211001/FPMB","21-Feb-20 07:16:35","21-Feb-20 07:18:11"," 101.00","  92.68"," 91.76"," -989","    8"
"nu80513212001/FPMA","21-Feb-20 07:19:06","21-Feb-20 07:20:43"," 102.00","  95.01"," 93.14"," -443","   82"
"nu80513212001/FPMB","21-Feb-20 07:19:03","21-Feb-20 07:20:43"," 102.00","  93.79"," 91.95"," -419","  131"
"nu80513213001/FPMA","21-Feb-20 07:21:32","21-Feb-20 07:23:07","  99.00","  92.43"," 93.37","  -20","  -11"
"nu80513213001/FPMB","21-Feb-20 07:21:29","21-Feb-20 07:23:05","  99.00","  91.27"," 92.19","   79","  106"
"nu80513214001/FPMA","21-Feb-20 07:23:56","21-Feb-20 07:25:33"," 100.00","  93.24"," 93.24","  455","  -11"
"nu80513214001/FPMB","21-Feb-20 07:24:02","21-Feb-20 07:25:35"," 100.00","  91.95"," 91.95","  549","  -40"
"nu80513215001/FPMA","21-Feb-20 07:26:23","21-Feb-20 07:28:03"," 101.00","  93.19"," 92.26","  780","  -47"
"nu80513215001/FPMB","21-Feb-20 07:26:23","21-Feb-20 07:28:03"," 101.00","  91.87"," 90.96","  812","  -55"
"nu80513216001/FPMA","21-Feb-20 07:28:51","21-Feb-20 07:30:29"," 101.00","  93.42"," 92.50","  839"," -416"
"nu80513216001/FPMB","21-Feb-20 07:28:52","21-Feb-20 07:30:31"," 101.00","  92.00"," 91.09","  841"," -333"
"nu80513217001/FPMA","21-Feb-20 07:31:19","21-Feb-20 07:32:55","  98.00","  91.03"," 92.89","  475"," -446"
"nu80513217001/FPMB","21-Feb-20 07:31:18","21-Feb-20 07:32:55","  98.00","  89.64"," 91.46","  583"," -188"
"nu80513218001/FPMA","21-Feb-20 07:33:45","21-Feb-20 07:35:21","  99.00","  92.80"," 93.73","   87"," -323"
"nu80513218001/FPMB","21-Feb-20 07:33:45","21-Feb-20 07:35:23","  99.00","  91.52"," 92.44","  -33"," -333"
"nu80513219001/FPMA","21-Feb-20 07:36:14","21-Feb-20 07:37:50"," 100.00","  93.30"," 93.30"," -527"," -478"
"nu80513219001/FPMB","21-Feb-20 07:36:16","21-Feb-20 07:37:46"," 100.00","  92.33"," 92.33"," -406"," -389"
"nu80513220001/FPMA","21-Feb-20 07:38:40","21-Feb-20 07:40:19"," 101.00","  93.55"," 92.62"," -849"," -483"
"nu80513220001/FPMB","21-Feb-20 07:38:39","21-Feb-20 07:40:19"," 101.00","  91.91"," 91.00"," -755"," -465"
"nu80513221001/FPMA","21-Feb-20 07:41:08","21-Feb-20 07:42:47"," 101.00","  94.19"," 93.25"," -714"," -770"
"nu80513221001/FPMB","21-Feb-20 07:41:07","21-Feb-20 07:42:47"," 101.00","  92.66"," 91.75"," -765"," -750"
"nu80513222001/FPMA","21-Feb-20 07:43:34","21-Feb-20 07:45:15"," 102.00","  94.61"," 92.76"," -576"," -728"
"nu80513222001/FPMB","21-Feb-20 07:43:34","21-Feb-20 07:45:14"," 102.00","  93.56"," 91.73"," -542"," -704"
"nu80513223001/FPMA","21-Feb-20 07:46:01","21-Feb-20 07:47:36","  99.00","  92.80"," 93.74","   25"," -832"
"nu80513223001/FPMB","21-Feb-20 07:46:02","21-Feb-20 07:47:37","  99.00","  91.71"," 92.64","   82"," -832"
"nu80513224001/FPMA","21-Feb-20 07:48:28","21-Feb-20 07:50:07"," 100.00","  93.12"," 93.12","  431"," -876"
"nu80513224001/FPMB","21-Feb-20 07:48:33","21-Feb-20 07:50:07"," 100.00","  91.72"," 91.72","  500"," -755"
"nu80513225001/FPMA","21-Feb-20 07:50:55","21-Feb-20 07:52:26","  93.00","  86.73"," 93.26","  753"," -856"
"nu80513225001/FPMB","21-Feb-20 07:50:59","21-Feb-20 07:52:27","  93.00","  86.18"," 92.67","  765"," -758"
"nu80512220001/FPMA","21-Feb-20 08:38:13","21-Feb-20 09:29:08","3056.00","2790.48"," 91.31","  -11","   23"
"nu80512220001/FPMB","21-Feb-20 08:38:13","21-Feb-20 09:29:08","3056.00","2756.18"," 90.19","   20","   60"
"nu80512221001/FPMA","21-Feb-20 10:06:12","21-Feb-20 11:05:46","2833.00","2529.98"," 89.30","  -13","   23"
"nu80512221001/FPMB","21-Feb-20 10:06:12","21-Feb-20 11:05:46","2835.00","2489.80"," 87.82","   15","   57"
"nu80512222001/FPMA","21-Feb-20 11:42:51","21-Feb-20 12:42:25","2715.00","2306.91"," 84.97","  -18","   18"
"nu80512222001/FPMB","21-Feb-20 11:42:51","21-Feb-20 12:42:25","2719.00","2250.61"," 82.77","   18","   55"
"nu80512223001/FPMA","21-Feb-20 13:19:29","21-Feb-20 14:19:04","2654.00","2240.48"," 84.42","  -18","   23"
"nu80512223001/FPMB","21-Feb-20 13:19:29","21-Feb-20 14:19:04","2656.00","2180.46"," 82.10","   13","   52"
"nu80512224001/FPMA","21-Feb-20 14:56:08","21-Feb-20 15:55:42","2629.00","2289.63"," 87.09","  -20","   23"
"nu80512224001/FPMB","21-Feb-20 14:56:08","21-Feb-20 15:55:42","2631.00","2240.56"," 85.16","   18","   55"
"nu80512225001/FPMA","21-Feb-20 16:32:47","21-Feb-20 17:32:21","2677.00","2371.16"," 88.58","  -23","   23"
"nu80512225001/FPMB","21-Feb-20 16:32:47","21-Feb-20 17:32:21","2679.00","2334.65"," 87.15","   15","   57"
"nu80512226001/FPMA","21-Feb-20 18:09:25","21-Feb-20 19:09:00","2867.00","2501.72"," 87.26","  -23","   23"
"nu80512226001/FPMB","21-Feb-20 18:09:25","21-Feb-20 19:09:00","2868.00","2460.86"," 85.80","    8","   57"
"nu80514201001/FPMA","21-Feb-20 19:46:06","21-Feb-20 19:46:51","  46.00","  42.61"," 92.62"," -822","  935"
"nu80514201001/FPMB","21-Feb-20 19:46:06","21-Feb-20 19:46:50","  46.00","  41.89"," 91.06"," -736","  854"
"nu80514202001/FPMA","21-Feb-20 19:47:40","21-Feb-20 19:49:19"," 100.00","  91.35"," 91.35"," -569","  805"
"nu80514202001/FPMB","21-Feb-20 19:47:40","21-Feb-20 19:49:19"," 100.00","  90.13"," 90.13"," -475","  866"
"nu80514203001/FPMA","21-Feb-20 19:50:09","21-Feb-20 19:51:45"," 101.00","  93.68"," 92.76","  -89","  807"
"nu80514203001/FPMB","21-Feb-20 19:50:08","21-Feb-20 19:51:47"," 101.00","  92.65"," 91.74","  -62","  945"
"nu80514204001/FPMA","21-Feb-20 19:52:35","21-Feb-20 19:54:15"," 102.00","  94.79"," 92.93","  337","  822"
"nu80514204001/FPMB","21-Feb-20 19:52:35","21-Feb-20 19:54:14"," 102.00","  93.50"," 91.66","  458","  959"
"nu80514205001/FPMA","21-Feb-20 19:55:01","21-Feb-20 19:56:41"," 103.00","  95.45"," 92.67","  787","  829"
"nu80514205001/FPMB","21-Feb-20 19:55:01","21-Feb-20 19:56:43"," 103.00","  94.50"," 91.75","  846","  915"
"nu80514206001/FPMA","21-Feb-20 19:57:30","21-Feb-20 19:59:06","  99.00","  91.50"," 92.42","  817","  428"
"nu80514206001/FPMB","21-Feb-20 19:57:30","21-Feb-20 19:59:07","  99.00","  90.59"," 91.50","  812","  475"
"nu80514207001/FPMA","21-Feb-20 19:59:56","21-Feb-20 20:01:35"," 100.00","  92.77"," 92.77","  367","  443"
"nu80514207001/FPMB","21-Feb-20 19:59:56","21-Feb-20 20:01:35"," 100.00","  91.41"," 91.41","  433","  470"
"nu80514208001/FPMA","21-Feb-20 20:02:24","21-Feb-20 20:04:03"," 101.00","  92.51"," 91.59"," -205","  396"
"nu80514208001/FPMB","21-Feb-20 20:02:23","21-Feb-20 20:04:03"," 101.00","  91.44"," 90.53"," -143","  419"
"nu80514209001/FPMA","21-Feb-20 20:04:50","21-Feb-20 20:06:27","  98.00","  90.25"," 92.10"," -323","  382"
"nu80514209001/FPMB","21-Feb-20 20:04:50","21-Feb-20 20:06:26","  98.00","  89.46"," 91.29"," -328","  426"
"nu80514210001/FPMA","21-Feb-20 20:07:17","21-Feb-20 20:08:59"," 103.00","  95.41"," 92.63"," -873","  436"
"nu80514210001/FPMB","21-Feb-20 20:07:17","21-Feb-20 20:08:59"," 103.00","  93.59"," 90.86"," -891","  433"
"nu80514211001/FPMA","21-Feb-20 20:09:47","21-Feb-20 20:11:23","  99.00","  91.49"," 92.42"," -895","  -97"
"nu80514211001/FPMB","21-Feb-20 20:09:45","21-Feb-20 20:11:23","  99.00","  90.32"," 91.23"," -905","  -55"
"nu80514212001/FPMA","21-Feb-20 20:12:12","21-Feb-20 20:13:51"," 100.00","  92.05"," 92.05"," -392","  -15"
"nu80514212001/FPMB","21-Feb-20 20:12:12","21-Feb-20 20:13:51"," 100.00","  90.30"," 90.30"," -411","    3"
"nu80514213001/FPMA","21-Feb-20 20:14:39","21-Feb-20 20:16:19"," 101.00","  89.74"," 88.85","  -45","  -52"
"nu80514213001/FPMB","21-Feb-20 20:14:39","21-Feb-20 20:16:19"," 101.00","  88.04"," 87.17","  -11","  -30"
"nu80514214001/FPMA","21-Feb-20 20:17:06","21-Feb-20 20:18:47"," 102.00","  91.79"," 89.99","  185"," -168"
"nu80514214001/FPMB","21-Feb-20 20:17:06","21-Feb-20 20:18:47"," 102.00","  92.29"," 90.48","  269","  -25"
"nu80514215001/FPMA","21-Feb-20 20:19:33","21-Feb-20 20:21:15"," 103.00","  95.41"," 92.63","  802","  -38"
"nu80514215001/FPMB","21-Feb-20 20:19:36","21-Feb-20 20:21:15"," 103.00","  94.01"," 91.27","  868","   30"
"nu80514216001/FPMA","21-Feb-20 20:22:02","21-Feb-20 20:23:39","  99.00","  91.29"," 92.21","  763"," -389"
"nu80514216001/FPMB","21-Feb-20 20:22:01","21-Feb-20 20:23:38","  99.00","  89.93"," 90.84","  829"," -409"
"nu80514217001/FPMA","21-Feb-20 20:24:28","21-Feb-20 20:26:07"," 100.00","  87.35"," 87.35","  251"," -313"
"nu80514217001/FPMB","21-Feb-20 20:24:28","21-Feb-20 20:26:07"," 100.00","  89.04"," 89.04","  264"," -318"
"nu80514218001/FPMA","21-Feb-20 20:26:55","21-Feb-20 20:28:35"," 101.00","  87.42"," 86.56","   47"," -308"
"nu80514218001/FPMB","21-Feb-20 20:26:55","21-Feb-20 20:28:35"," 101.00","  83.22"," 82.40","   87"," -288"
"nu80514219001/FPMA","21-Feb-20 20:29:23","21-Feb-20 20:30:59","  98.00","  88.19"," 89.99"," -436"," -350"
"nu80514219001/FPMB","21-Feb-20 20:29:23","21-Feb-20 20:30:57","  98.00","  86.91"," 88.68"," -306"," -355"
"nu80514220001/FPMA","21-Feb-20 20:31:49","21-Feb-20 20:33:28"," 103.00","  80.61"," 78.27"," -790"," -414"
"nu80514220001/FPMB","21-Feb-20 20:31:49","21-Feb-20 20:33:30"," 103.00","  79.45"," 77.13"," -782"," -399"
"nu80514221001/FPMA","21-Feb-20 20:34:17","21-Feb-20 20:35:55","  99.00","  57.78"," 58.36"," -807"," -780"
"nu80514221001/FPMB","21-Feb-20 20:34:17","21-Feb-20 20:35:55","  99.00","  59.11"," 59.71"," -785"," -822"
"nu80514222001/FPMA","21-Feb-20 20:36:46","21-Feb-20 20:37:14","  32.00","  15.34"," 47.93"," -500"," -738"
"nu80514222001/FPMB","21-Feb-20 20:36:46","21-Feb-20 20:37:15","  33.00","  17.18"," 52.05"," -443"," -755"
"nu80514223001/FPMA","21-Feb-20 20:39:13","21-Feb-20 20:40:50"," 101.00","  66.81"," 66.15","   -6"," -819"
"nu80514223001/FPMB","21-Feb-20 20:39:11","21-Feb-20 20:40:50"," 101.00","  67.76"," 67.09","    6"," -664"
"nu80514224001/FPMA","21-Feb-20 20:41:38","21-Feb-20 20:43:17"," 102.00","  88.37"," 86.63","  443"," -755"
"nu80514224001/FPMB","21-Feb-20 20:41:42","21-Feb-20 20:43:19"," 102.00","  86.81"," 85.11","  478"," -746"
"nu80514225001/FPMA","21-Feb-20 20:44:05","21-Feb-20 20:45:36","  92.00","  84.83"," 92.21","  800"," -755"
"nu80514225001/FPMB","21-Feb-20 20:44:05","21-Feb-20 20:45:35","  92.00","  84.10"," 91.42","  817"," -714"
"nu80512228001/FPMA","21-Feb-20 21:22:43","21-Feb-20 22:22:17","3576.00","3174.19"," 88.76","  -18","   23"
"nu80512228001/FPMB","21-Feb-20 21:22:42","21-Feb-20 22:22:17","3576.00","3124.85"," 87.38","   15","   52"
