NS ID/Inst,Start Time,End Time,On Time [s],Eff Exp [s],Livetime [%],XC [S/C],YC [S/C]
"nu90710201001/FPMA","30-Jul-21 18:05:08","30-Jul-21 19:05:40","3068.00"," 273.99","  8.93","  551"," -436"
"nu90710201001/FPMB","30-Jul-21 18:05:08","30-Jul-21 19:05:40","3069.00"," 232.41","  7.57","  578"," -406"
"nu90710202001/FPMA","30-Jul-21 19:41:45","30-Jul-21 20:42:17","3633.00"," 357.65","  9.84","  927","  451"
"nu90710202001/FPMB","30-Jul-21 19:41:45","30-Jul-21 20:42:17","3633.00"," 317.50","  8.74","  947","  480"
"nu90710203001/FPMA","30-Jul-21 21:18:24","30-Jul-21 22:18:55","3629.00"," 334.56","  9.22","  603"," -431"
"nu90710203001/FPMB","30-Jul-21 21:18:24","30-Jul-21 22:18:55","3629.00"," 296.53","  8.17","  623"," -404"
